GUID;complete;media_language;srt_language;last_changed_on_amara;revision;url;touched;amara_key;amara_language
8aaa55ad-b426-4d7a-8d46-f4b34a906eda;True;eng;en;2020-01-03T13:17:06Z;4;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8083-eng-deu-fra-How_physicists_analyze_massive_data_LHC_brain_ROOT_Higgs.en.srt;2020-01-03T13:56:08Z;zs4TSmesUIhS;en
2a9ac911-1072-4672-8fbc-2887f4fd7aec;True;eng;en;2020-01-03T13:18:06Z;6;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-7880-eng-deu-International_exchange_of_tax_information.en.srt;2020-01-03T13:56:11Z;mslefol9T22T;en
d1681340-162c-48ce-8c0b-61c3e176696d;True;deu;de;2020-01-03T13:18:57Z;18;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8237-deu-eng-spa-Es_sind_die_kleinen_Dinge_im_Leben.de.srt;2020-01-03T13:51:05Z;1XQuVCc6cF6f;de
2689ebfe-0d84-4c88-9ea6-5cadad9d4fa4;True;deu;de;2020-01-03T13:20:13Z;10;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8116-deu-eng-fra-Nicht_oeffentlich.de.srt;2020-01-03T13:53:09Z;aa7LFkFTMYz0;de
143759c6-2cad-4fc8-a120-86dcc8de97e6;True;deu;de;2020-01-03T13:22:51Z;13;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-7911-deu-eng-Make_Wi-Fi_fast_again.de.srt;2020-01-03T13:52:08Z;AFwja4f1NLsd;de
e204268f-0cea-4a1f-bb38-e7d50496492e;False;deu;de;2020-01-03T13:24:07Z;5;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8031-eng-deu-No_USB_No_problem.de.srt;2020-01-03T13:55:34Z;EkD70xRxER2T;de
2f586f3b-5399-496c-ab03-c25ad8ea8cf6;False;deu;de;2020-01-03T13:24:07Z;5;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8317-eng-deu-Hacking_Reality.de.srt;2020-01-03T13:55:29Z;EkD70xRxER2T;de
c06dd4c2-c637-445d-9c72-92204a35eeff;False;deu;de;2020-01-03T13:24:07Z;5;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8264-deu-eng-Netzpolitik_in_der_Schweiz_2016.de.srt;2020-01-03T13:52:28Z;EkD70xRxER2T;de
686b1941-b211-4902-b4c4-1d642398e08b;True;eng;en;2020-01-03T13:25:04Z;18;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8344-eng-deu-Nintendo_Hacking_2016.en.srt;2020-01-03T13:52:06Z;wD6LWSZVzYc2;en
4de841b2-0f34-494e-ba5b-0b79ba2c88cd;False;eng;en;2020-01-03T13:26:41Z;4;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-7904-eng-deu-Software_Defined_Emissions.en.srt;2020-01-03T13:51:30Z;3EdDbHj4GDr6;en
378cdf23-350b-4a05-afd0-6360139a7a06;True;eng;en;2020-01-03T13:27:54Z;21;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8131-eng-deu-fra-Dieselgate_-_A_year_later.en.srt;2020-01-03T13:55:05Z;JTvQVUFky2L8;en
361946ca-4577-467d-b608-022c8a2d3164;True;eng;en;2020-01-03T13:29:03Z;5;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8033-eng-deu-fra-Whats_It_Doing_Now.en.srt;2020-01-03T13:50:07Z;iN4a7jr4i63Q;en
fc959f0c-5e93-4b23-8a63-5b6478adb700;True;deu;de;2020-01-03T13:29:54Z;14;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8024-deu-eng-Routerzwang_und_Funkabschottung.de.srt;2020-01-03T13:51:07Z;40O5a8WxsiHI;de
dd070191-1d1c-4b9c-a887-e4950a688cdb;True;eng;en;2020-01-03T13:31:18Z;6;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-7966-eng-deu-rus-Geolocation_methods_in_mobile_networks.en.srt;2020-01-03T13:51:09Z;5t6J0aQ7QHDH;en
e4fbbb8d-0b74-4129-83b7-bda2247175bc;True;deu;de;2020-01-03T13:32:07Z;14;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8388-deu-eng-Kampf_dem_Abmahnunwesen.de.srt;2020-01-03T13:56:09Z;yw7GHl4UYG8T;de
84ce6d72-3f4f-445b-801e-37f6a1331bed;True;eng;en;2020-01-03T13:32:57Z;21;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8026-eng-deu-A_Story_of_Discrimination_and_Unfairness.en.srt;2020-01-03T13:56:07Z;OvkzSn7eHP2K;en
56537f49-c8f0-4d73-bdba-d4d8307fc170;True;deu;de;2020-01-03T13:34:10Z;11;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-7939-deu-eng-fra-Check_Your_Police_Record.de.srt;2020-01-03T13:53:07Z;YjtP3Y19tp3A;de
48e016a4-5683-4bda-8976-98f1dbf62787;False;eng;en;2020-01-03T13:35:49Z;3;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8338-eng-deu-Building_a_high_throughput_low-latency_PCIe_based_SDR.en.srt;2020-01-03T13:49:32Z;DSsoYAToTXZf;en
1aa7a4c5-1a3f-444f-99fb-e9c7b4744794;False;eng;en;2020-01-03T13:38:26Z;8;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8044-eng-deu-What_could_possibly_go_wrong_with_insert_x86_instruction_here.en.srt;2020-01-03T13:49:33Z;PuC0Zhbduswi;en
c54bec28-0cec-4472-9a0f-36be8b626dd7;True;eng;en;2020-01-03T13:39:17Z;28;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8167-eng-deu-Everything_you_always_wanted_to_know_about_Certificate_Transparency.en.srt;2020-01-03T13:53:06Z;cs50BmOVdYiL;en
b8e0eb47-4832-4726-bc9b-9015bd96becf;True;eng;en;2020-01-03T13:40:18Z;11;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8429-eng-deu-fra-33C3_Opening_Ceremony.en.srt;2020-01-03T13:50:09Z;Ejcq9r8bNHwN;en
b8e0eb47-4832-4726-bc9b-9015bd96becf;True;deu;de;2020-01-03T13:41:25Z;7;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8429-eng-deu-fra-33C3_Opening_Ceremony.de.srt;2020-01-03T13:50:06Z;Ejcq9r8bNHwN;de
4042ac64-4a70-482f-a527-c5509f7694b9;False;eng;en;2020-01-03T13:44:58Z;11;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-9281-eng-deu-Tracking_Transience.en.srt;2020-01-03T14:04:54Z;mNVDqCQMgbVU;en
8e222759-cd6b-403b-8fe1-3517bf7d2802;True;deu;de;2020-01-03T13:46:01Z;7;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-8888-deu-eng-Security_Nightmares_0x12.de.srt;2020-01-03T14:01:06Z;m9fafIQ3u2eh;de
02489143-0b78-4302-9603-605d1c674fbb;False;eng;en;2020-01-03T13:47:27Z;3;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-9085-eng-deu-spa-Uncertain_Concern.en.srt;2020-01-03T14:03:40Z;xpxCAhjrxQyV;en
9e774be1-eb68-4ccc-94bd-a65f9abd752d;True;eng;en;2020-01-03T13:48:15Z;6;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-9249-eng-deu-Hardening_Open_Source_Development.en.srt;2020-01-03T14:14:04Z;7LbQKdDFcMKq;en
15858ba2-f109-48f3-9934-a4362a0f5e78;True;eng;en;2020-01-03T13:49:07Z;4;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-9087-eng-deu-Organisational_Structures_for_Sustainable_Free_Software_Development.en.srt;2020-01-03T14:04:06Z;34lym8lz20g9;en
d8db120c-29f7-48f6-b9de-27ea8d1e9a9b;False;eng;en;2020-01-03T13:49:55Z;4;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-9286-eng-deu-institutions_for_Resolution_Disputes.en.srt;2020-01-03T14:01:27Z;V8SvphrqP3qU;en
bf23997f-20bb-40a5-96f9-5f43f453e9dd;True;deu;de;2020-01-03T13:50:53Z;7;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-8961-deu-eng-spa-0en_1en_auf_dem_Acker.de.srt;2020-01-03T14:03:05Z;qUQGUu2HAxFd;de
fd734b31-4f79-4d1f-879f-3f7248c60dad;False;eng;en;2020-01-03T13:51:51Z;7;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-8831-eng-deu-TrustZone_is_not_enough.en.srt;2020-01-03T14:03:41Z;ksssDGGkSY6p;en
e145a0be-1450-4e31-a493-4db81c970f08;False;deu;de;2020-01-03T13:52:49Z;5;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-9014-deu-eng-WHWP.de.srt;2020-01-03T14:03:40Z;EGVBruBKiM7I;de
8720ee73-f47b-4594-bfab-26206c0d6cfc;True;deu;de;2020-01-03T13:53:48Z;8;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-8714-deu-Schreibtisch-Hooligans.de.srt;2020-01-03T14:01:08Z;JkOF4NZi6VEn;de
02dbb8e3-54ed-42ac-b26d-dfcb5fe5a70c;True;deu;de;2020-01-03T13:54:43Z;5;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-8853-deu-eng-International_Image_Interoperability_Framework_IIIF_-_Kulturinstitutionen_schaffen_interoperable_Schnittstellen_fuer_digitalisiertes_Kulturgut.de.srt;2020-01-03T14:04:04Z;7UVLE1HLHbDK;de
f68f2747-1c57-4531-a574-3ebe77d80135;True;deu;de;2020-01-03T13:55:40Z;10;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-9031-deu-eng-Mietshaeusersyndikat_den_Immobilienmarkt_hacken.de.srt;2020-01-03T14:02:05Z;VNvgac6pOHAo;de
c297bff4-55ca-473c-afef-0064970a47b2;True;deu;de;2020-01-03T13:56:40Z;11;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-8741-deu-eng-Treibhausgasemissionen_einschaetzen.de.srt;2020-01-03T14:06:05Z;U6x1jIqN9OWR;de
ca89efbd-5061-436d-91e6-1e7e376ee77a;True;deu;de;2020-01-03T13:57:38Z;29;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-9119-deu-eng-Ein_Festival_der_Demokratie.de.srt;2020-01-03T14:14:04Z;7fENYNLp5YRw;de
fa2a2506-f54d-4e3f-9fc2-e808d0a580b6;True;deu;de;2020-01-03T13:58:27Z;14;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-8896-deu-eng-Tiger_Drucker_und_ein_Mahnmal.de.srt;2020-01-03T14:14:04Z;A0v1yoo5UOXu;de
dcf47c43-b7e7-4a44-8dcd-f6d62c7cbdd7;False;deu;de;2020-01-03T13:59:31Z;10;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-8842-deu-eng-Zamir_Transnational_Network_und_Zagreb_Dairy.de.srt;2020-01-03T14:30:33Z;XmLmqPKzYSs7;de
ea27b2dc-d558-4fab-8406-a9db30930f8f;True;deu;de;2020-01-03T14:00:32Z;5;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-9142-deu-eng-Resilienced_Kryptographie.de.srt;2020-01-03T14:05:06Z;ZWoxtOhexTOK;de
4b1c06a3-d870-4740-9f77-832768d41fae;True;eng;en;2020-01-03T14:01:45Z;4;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-8877-eng-deu-Drones_of_Power_Airborne_Wind_Energy.en.srt;2020-01-03T14:05:08Z;eQ6EDOev3B1l;en
b4ec41ce-8c36-47a3-87a3-984c111cb2a6;True;eng;en;2020-01-03T14:04:17Z;7;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-8869-eng-deu-Saving_the_World_with_Space_Solar_Power.en.srt;2020-01-03T14:35:05Z;aAuvv2UxXaT7;en
d86672a7-22fc-44a1-b6d3-20fd9bb51cfa;False;eng;en;2020-01-03T14:05:27Z;5;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-8940-eng-deu-Policing_in_the_age_of_data_exploitation.en.srt;2020-01-03T14:33:32Z;VVAK2eW3UApL;en
82d8204a-7147-452d-b5a3-91969e3a3ac6;True;eng;en;2020-01-03T14:06:41Z;7;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-9291-eng-deu-fra-Regulating_Autonomous_Weapons.en.srt;2020-01-03T14:34:05Z;z6UaFgL9f1aL;en
c5bfac96-8290-438a-a47a-ebdbf0ab5365;False;eng;en;2020-01-03T14:12:44Z;4;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-9056-eng-deu-Bringing_Linux_back_to_server_boot_ROMs_with_NERF_and_Heads.en.srt;2020-01-03T14:32:26Z;P0hppC3YOzT2;en
dec6a7e0-2651-4bb5-8300-977795e901ed;False;deu;de;2020-01-03T14:14:05Z;16;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-8922-deu-eng-Methodisch_inkorrekt.de.srt;2020-01-03T14:31:34Z;bBCZg8JTAlC8;de
2cb8f405-10be-40f5-ae95-579f024a0c84;True;deu;de;2020-01-03T14:17:04Z;264;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-9007-deu-eng-gsw-Hacker_Jeopardy.de.srt;2020-01-03T14:36:08Z;QQRsmMcgRj67;de
6d9ee2da-4907-415f-84b4-61ecfa783895;True;eng;en;2020-01-03T14:18:23Z;22;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-8946-eng-deu-Schnaps_Hacking.en.srt;2020-01-03T14:35:07Z;TUL8fvtwkQDU;en
949bee69-3be0-4cc8-915b-5f1167141dcc;True;deu;de;2020-01-03T14:19:18Z;18;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-8955-deu-eng-All_Computers_Are_Beschlagnahmt.de.srt;2020-01-03T14:32:06Z;KsSqZshgPmpC;de
832b8fb8-beb1-4d92-93d0-ba3b7568905a;True;eng;en;2020-01-03T14:20:01Z;4;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-9044-eng-deu-Growing_Up_Software_Development.en.srt;2020-01-03T14:37:05Z;6ha7zYgVOpL6;en
81530917-cfdd-4a08-bf29-9b71fafb1bc1;True;eng;en;2020-01-03T14:21:06Z;7;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-9222-eng-deu-The_Noise_Protocol_Framework.en.srt;2020-01-03T14:31:05Z;Wh2TTs2WyO5H;en
21127aeb-fe1f-4506-a3f0-d747e20419a5;True;deu;de;2020-01-03T14:22:07Z;137;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-9287-deu-eng-Truegerische_Sicherheit.de.srt;2020-01-03T14:30:06Z;jq0FlCR9xZg1;de
664f6c37-2fab-4191-a5d6-042aba7518c3;True;eng;en;2020-01-03T15:02:14Z;9;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-9070-eng-fra-deu-Financial_surveillance.en.srt;2020-01-03T15:03:05Z;IO3AwxaSw8rQ;en
275f85de-d612-4440-8755-85dee5912f12;False;eng;en;2020-01-03T15:03:04Z;3;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-8758-eng-deu-spa-How_to_drift_with_any_car.en.srt;2020-01-03T15:03:38Z;BLXatfOLWje5;en
2dd1ed02-2a4f-4c15-93e5-6d171fea74df;True;eng;en;2020-01-03T15:03:56Z;10;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-9297-eng-deu-fra-The_Snowden_Refugees_under_Surveillance_in_Hong_Kong.en.srt;2020-01-03T15:34:05Z;wOPOWwuoR3IP;en
16645200-2036-4a3c-a44d-a5ff44ac2991;True;eng;en;2020-01-03T15:04:56Z;8;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-9193-eng-spa-deu-Internet_of_Fails.en.srt;2020-01-03T15:35:06Z;suLDz4bAXfvh;en
5d255692-ae5e-4f96-b10e-55929d570813;True;deu;de;2020-01-03T15:05:58Z;8;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-8980-deu-fra-eng-Netzpolitik_in_der_Schweiz.de.srt;2020-01-03T16:14:04Z;dsHXsXyH0TjP;de
c02f6777-5e55-46ca-8d60-1810a8d5f3c7;False;eng;en;2020-01-03T15:07:34Z;3;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-9196-eng-fra-deu-May_contain_DTraces_of_FreeBSD.en.srt;2020-01-03T15:36:28Z;ZuULMwmHhadi;en
3ab79865-b681-4d61-8ac5-6d8aa4678d08;True;eng;en;2020-01-03T15:10:22Z;15;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-8806-eng-deu-The_seizure_of_the_Iuventa.en.srt;2020-01-03T15:38:05Z;tgifRkOMHdIf;en
aed02b65-9a16-4a42-ac28-2883da680d0a;True;eng;en;2020-01-03T15:35:34Z;11;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-8860-eng-deu-spa-Deep_Learning_Blindspots.en.srt;2020-01-03T16:07:05Z;wrTWNzFJQj96;en
3a957087-9ee2-47e8-b74a-d0a1a18d3673;True;eng;en;2020-01-03T15:36:35Z;6;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-9296-eng-fra-deu-Why_Do_We_Anthropomorphize_Computers.en.srt;2020-01-03T15:39:05Z;F6YKPEXZNEWk;en
ed1d9ef6-23e1-4213-be8d-b97625ff20da;True;deu;de;2020-01-03T15:41:43Z;11;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-8865-deu-spa-eng-Digitale_Bildung_in_der_Schule.de.srt;2020-01-03T16:09:05Z;uK0UeEUsVYq4;de
acab4111-aba7-44f7-b56e-ef805dcacd00;True;deu;de;2020-01-03T15:44:02Z;6;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-8811-deu-eng-Beeinflussung_durch_Kuenstliche_Intelligenz.de.srt;2020-01-03T16:08:06Z;IKrYzchMPxUd;de
a9ebf7e3-abc5-49d9-8efe-316b3bc52902;True;deu;de;2020-01-03T15:45:02Z;18;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-9268-deu-fra-eng-Social_Bots_Fake_News_und_Filterblasen.de.srt;2020-01-03T16:05:06Z;hTAB7FsJD0aH;de
991aceeb-d25f-4f59-9317-bf438775a215;True;deu;de;2020-01-03T15:45:57Z;188;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-8998-deu-spa-eng-Die_goettliche_Informatik_The_divine_Computer_Science.de.srt;2020-01-03T16:04:05Z;fuXO7afV1vpz;de
79c1ee55-8004-4dcd-9282-9f7acae9c94a;True;eng;en;2020-01-03T16:22:39Z;8;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-8974-eng-fra-deu-Practical_Mix_Network_Design.en.srt;2020-01-03T16:38:14Z;6cgGhmot3FJK;en
ff24373e-ebe2-4077-9db0-eae5ab003538;True;eng;en;2020-01-03T16:23:49Z;27;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-9273-eng-deu-spa-KRACKing_WPA2_by_Forcing_Nonce_Reuse.en.srt;2020-01-03T16:41:07Z;EOxZkoXUcPVl;en
d5d27820-0e97-4c19-bf57-b470cbbd97ef;True;eng;en;2020-01-03T16:24:36Z;27;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-9072-eng-deu-BGP_and_the_Rule_of_Custom.en.srt;2020-01-03T16:41:05Z;tQj7jBG1DMPi;en
7edaed35-e938-4a13-b21c-aac4bb0ebf94;True;eng;en;2020-01-03T16:25:43Z;5;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-8908-eng-deu-Doping_your_Fitbit.en.srt;2020-01-03T16:38:09Z;aOWC1D0qgwCS;en
22027440-b3fb-49d5-a35b-b86e7d77cfb9;True;eng;en;2020-01-03T16:26:25Z;8;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-9279-eng-deu-fra-DPRK_Consumer_Technology.en.srt;2020-01-03T16:38:12Z;YfHIf1S5OW5x;en
16c756dd-cb07-4c0e-9885-98243026f7cf;True;eng;en;2020-01-03T16:27:29Z;11;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-8950-eng-deu-Microarchitectural_Attacks_on_Trusted_Execution_Environments.en.srt;2020-01-03T16:40:07Z;50xC0iBY9dSa;en
c1acc5c2-58b2-4ed5-a504-351b8b93c171;True;eng;en;2020-01-03T16:28:18Z;6;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-9205-eng-deu-BootStomp_On_the_Security_of_Bootloaders_in_Mobile_Devices.en.srt;2020-01-03T16:38:07Z;P7MPOvt1BPdV;en
6abb1f81-c163-4382-8838-8b684147d10c;True;eng;en;2020-01-03T16:29:56Z;5;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-9190-eng-spa-deu-Catch_me_if_you_can_Internet_Activism_in_Saudi_Arabia.en.srt;2020-01-03T16:35:06Z;74G16iEbEvaj;en
a2887b4a-0c9d-4220-a52f-c65c20ae25d7;True;deu;de;2020-01-03T16:31:02Z;6;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-8805-deu-eng-Die_fabelhafte_Welt_des_Mobilebankings.de.srt;2020-01-03T16:35:09Z;7GPGWgrhKg28;de
4f8ec815-f761-4fb5-a786-a9d29cc34d17;True;eng;en;2020-01-03T16:31:48Z;6;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-8797-eng-fra-deu-Social_Cooling_-_big_datas_unintended_side_effect.en.srt;2020-01-03T16:38:08Z;dENJdfEjUO17;en
8d29d28d-a222-4731-bdfc-fde590385cae;True;deu;de;2020-01-03T16:32:38Z;7;https://mirror.selfnet.de/c3subtitles/congress/34c3/34c3-8710-deu-eng-Relativitaetstheorie_fuer_blutige_Anfaenger.de.srt;2020-01-03T16:38:05Z;swMbJhx7Bxhp;de
